nome_medico,endereco,cidade,estado,pais,cep,latitude,longitude,especialidade,planos_aceitos,bairro
Dr(a). Mariana Moreira,"Morro de da Rocha, 52, Dom Bosco",São Paulo,SP,Brasil,13090-731,-23.547070350812092,-46.64014245722995,Ortopedia,"[""Prata"",""Ouro"",""Diamante""]",Dom Bosco
Dr(a). Danilo Casa Grande,"Sítio de da Cruz, 7, Luxemburgo",São Paulo,SP,Brasil,22748-501,-23.597695438354766,-46.6599971921896,Pediatria,"[""Diamante""]",Luxemburgo
Dr(a). Renan da Costa,"Estrada de Novaes, 9, Vila Mangueiras",São Paulo,SP,Brasil,76797061,-23.54956585202779,-46.61172822580655,Cardiologia,"[""Diamante""]",Vila Mangueiras
Dr(a). Sr. José Machado,"Ladeira Enzo Gabriel Nogueira, 348, Vila Minaslandia",São Paulo,SP,Brasil,91562-225,-23.593359897367066,-46.71199360794349,Ortopedia,"[""Diamante""]",Vila Minaslandia
Dr(a). Nina Pimenta,"Estrada Fernandes, 63, Coração De Jesus",São Paulo,SP,Brasil,31646-303,-23.52939383238786,-46.797893519302164,Dermatologia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Coração De Jesus
Dr(a). Augusto Macedo,"Via Ana Liz Martins, 76, Parque São Pedro",São Paulo,SP,Brasil,09579350,-23.562526553953916,-46.65918491058662,Dermatologia,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Parque São Pedro
Dr(a). Davi Lucca Aparecida,"Praia José Pedro da Paz, 14, Aeroporto",São Paulo,SP,Brasil,22940-340,-23.575799381796248,-46.72621354682089,Ortopedia,"[""Prata"",""Ouro"",""Diamante""]",Aeroporto
Dr(a). Zoe Azevedo,"Distrito Pimenta, 14, Solar Do Barreiro",São Paulo,SP,Brasil,94191-668,-23.509087161436334,-46.64525713787357,Cardiologia,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Solar Do Barreiro
Dr(a). Gustavo Leão,"Jardim de Almeida, 61, Vila Jardim Leblon",São Paulo,SP,Brasil,59419-294,-23.57344098328913,-46.705057594473004,Clínico Geral,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Vila Jardim Leblon
Dr(a). Rebeca Caldeira,"Núcleo de Sousa, 957, Padre Eustáquio",São Paulo,SP,Brasil,28683626,-23.527450142977013,-46.609827782470056,Cardiologia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Padre Eustáquio
Dr(a). Luiz Henrique Brito,"Conjunto Vicente Moura, 44, Vila Mantiqueira",São Paulo,SP,Brasil,91975889,-23.542544861811937,-46.726497739180395,Cardiologia,"[""Prata"",""Ouro"",""Diamante""]",Vila Mantiqueira
Dr(a). Otávio Câmara,"Alameda Fogaça, 86, Satelite",São Paulo,SP,Brasil,20099-665,-23.583435810106796,-46.72431099802738,Clínico Geral,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Satelite
Dr(a). João Felipe Montenegro,"Estrada Silveira, 4, Jardim Atlântico",São Paulo,SP,Brasil,75915-633,-23.551965374509834,-46.78588387228306,Cardiologia,"[""Diamante""]",Jardim Atlântico
Dr(a). Letícia Jesus,"Viaduto Samuel Teixeira, 6, Cidade Jardim Taquaril",São Paulo,SP,Brasil,09558-393,-23.51831783914736,-46.69042179024918,Cardiologia,"[""Prata"",""Ouro"",""Diamante""]",Cidade Jardim Taquaril
Dr(a). Maria Alice Fonseca,"Via Lavínia Ribeiro, 44, Nossa Senhora De Fátima",São Paulo,SP,Brasil,28616-736,-23.55674495952569,-46.60082848719383,Cardiologia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Nossa Senhora De Fátima
Dr(a). Dr. Lorenzo Andrade,"Rua Aparecida, 2, Piratininga",São Paulo,SP,Brasil,69402-961,-23.55659538011747,-46.75495901077959,Dermatologia,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Piratininga
Dr(a). Sofia Jesus,"Chácara de da Mota, 1, Santa Helena",São Paulo,SP,Brasil,93265-790,-23.508495497427226,-46.736176025087154,Dermatologia,"[""Ouro"",""Diamante""]",Santa Helena
Dr(a). Mariah Montenegro,"Conjunto da Rocha, 3, Beija Flor",São Paulo,SP,Brasil,78515309,-23.599940373017546,-46.661959712854426,Ortopedia,"[""Prata"",""Ouro"",""Diamante""]",Beija Flor
Dr(a). Bento Novaes,"Trevo de Cirino, 696, Califórnia",São Paulo,SP,Brasil,06495-815,-23.50898866317985,-46.68730462656732,Clínico Geral,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Califórnia
Dr(a). Luísa Castro,"Via Benjamim Novais, 71, Ipe",São Paulo,SP,Brasil,88086167,-23.598840594775872,-46.67754342246821,Dermatologia,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Ipe
Dr(a). Nathan das Neves,"Sítio de Pires, 134, Virgínia",São Paulo,SP,Brasil,50868788,-23.562709857742842,-46.77987867182334,Clínico Geral,"[""Ouro"",""Diamante""]",Virgínia
Dr(a). Enrico Pacheco,"Esplanada de Ferreira, 90, Vila Fumec",São Paulo,SP,Brasil,30304-486,-23.526945127420568,-46.612352999551035,Dermatologia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Vila Fumec
Dr(a). Maria Julia Cunha,"Feira Freitas, 974, Conjunto Novo Dom Bosco",São Paulo,SP,Brasil,56616-747,-23.561740122159808,-46.75703189754816,Dermatologia,"[""Prata"",""Ouro"",""Diamante""]",Conjunto Novo Dom Bosco
Dr(a). Júlia Campos,"Parque Rebeca Rezende, 13, Minas Brasil",São Paulo,SP,Brasil,09468361,-23.57267431808282,-46.62270871480815,Pediatria,"[""Prata"",""Ouro"",""Diamante""]",Minas Brasil
Dr(a). Sr. Augusto Correia,"Travessa Aragão, 43, Flavio Marques Lisboa",São Paulo,SP,Brasil,67806-730,-23.525013437026132,-46.765423305576455,Clínico Geral,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Flavio Marques Lisboa
Dr(a). Thales Fogaça,"Ladeira de Teixeira, 84, Alta Tensão 2ª Seção",São Paulo,SP,Brasil,88989383,-23.585860155198848,-46.78307405599101,Clínico Geral,"[""Ouro"",""Diamante""]",Alta Tensão 2ª Seção
Dr(a). Felipe da Cruz,"Trevo de Pacheco, 81, Vila São João Batista",São Paulo,SP,Brasil,48731-388,-23.50237004385306,-46.68820117956164,Ortopedia,"[""Prata"",""Ouro"",""Diamante""]",Vila São João Batista
Dr(a). Pedro Vieira,"Aeroporto Freitas, 99, Canadá",São Paulo,SP,Brasil,53878542,-23.547400087105018,-46.74906926559999,Cardiologia,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Canadá
Dr(a). Sra. Valentina Ribeiro,"Conjunto da Rosa, 34, Santa Cecilia",São Paulo,SP,Brasil,48446177,-23.50006730836873,-46.76061594012555,Pediatria,"[""Ouro"",""Diamante""]",Santa Cecilia
Dr(a). João Felipe Alves,"Viela Mathias da Conceição, 152, Silveira",São Paulo,SP,Brasil,59981-694,-23.560025918434008,-46.67422818767206,Clínico Geral,"[""Prata"",""Ouro"",""Diamante""]",Silveira
Dr(a). Asafe Costela,"Trecho Larissa Aparecida, 3, Padre Eustáquio",São Paulo,SP,Brasil,40481137,-23.569149941304357,-46.70270466949528,Cardiologia,"[""Ouro"",""Diamante""]",Padre Eustáquio
Dr(a). Allana Almeida,"Trevo Vieira, 5, Caetano Furquim",São Paulo,SP,Brasil,63574527,-23.597301161834938,-46.619038108177605,Ortopedia,"[""Diamante""]",Caetano Furquim
Dr(a). Erick Garcia,"Distrito Francisco Cardoso, 9, Jardim Felicidade",São Paulo,SP,Brasil,42094682,-23.580302538783666,-46.692638633705464,Cardiologia,"[""Diamante""]",Jardim Felicidade
Dr(a). Helena Nascimento,"Área Bryan Costa, 202, Dom Cabral",São Paulo,SP,Brasil,86680355,-23.557192523490073,-46.68268230655205,Cardiologia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Dom Cabral
Dr(a). Mariah Rios,"Feira Bryan da Conceição, 58, Vila Real 2ª Seção",São Paulo,SP,Brasil,65437-549,-23.549811006851247,-46.73848720587924,Pediatria,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Vila Real 2ª Seção
Dr(a). Anthony Gabriel Peixoto,"Ladeira de Costa, 99, Granja Werneck",São Paulo,SP,Brasil,29004-201,-23.590963779922156,-46.637826449378124,Clínico Geral,"[""Ouro"",""Diamante""]",Granja Werneck
Dr(a). Vinícius Costa,"Trecho Moura, 51, Vila Esplanada",São Paulo,SP,Brasil,92297-143,-23.546389061846636,-46.680415157552694,Ortopedia,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Vila Esplanada
Dr(a). Leonardo Borges,"Campo Maria Julia da Rocha, 68, Nova Granada",São Paulo,SP,Brasil,25382-390,-23.51447046373138,-46.79985531332262,Clínico Geral,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Nova Granada
Dr(a). Otto Martins,"Parque Leonardo Pires, 20, Conjunto Paulo Vi",São Paulo,SP,Brasil,60497755,-23.53071082311635,-46.783571053059816,Dermatologia,"[""Prata"",""Ouro"",""Diamante""]",Conjunto Paulo Vi
Dr(a). Dra. Lara Vieira,"Setor Castro, 321, Conjunto Bonsucesso",São Paulo,SP,Brasil,78149-140,-23.519240767917346,-46.76551548184213,Ortopedia,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Conjunto Bonsucesso
Dr(a). Sra. Isadora Cunha,"Vale de da Paz, 68, Milionario",São Paulo,SP,Brasil,80091757,-23.58614147488299,-46.71000714159075,Ortopedia,"[""Diamante""]",Milionario
Dr(a). Matheus Sampaio,"Quadra Alice Alves, 80, Xodo-Marize",São Paulo,SP,Brasil,74795-066,-23.5062764201681,-46.638857340784554,Clínico Geral,"[""Prata"",""Ouro"",""Diamante""]",Xodo-Marize
Dr(a). Dr. Ian Rezende,"Alameda de Castro, 22, Nova Pampulha",São Paulo,SP,Brasil,27993489,-23.56960610362758,-46.64627308646026,Dermatologia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Nova Pampulha
Dr(a). Sofia Duarte,"Aeroporto Borges, 85, Gutierrez",São Paulo,SP,Brasil,37559-762,-23.555920330981944,-46.794962443624115,Cardiologia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Gutierrez
Dr(a). Alice Vasconcelos,"Trevo Fogaça, 49, Salgado Filho",São Paulo,SP,Brasil,86719349,-23.548281216564632,-46.63090337043991,Cardiologia,"[""Prata"",""Ouro"",""Diamante""]",Salgado Filho
Dr(a). Dra. Maria Vitória Andrade,"Vale de Gonçalves, 16, Tupi A",São Paulo,SP,Brasil,31693-798,-23.528257049985573,-46.6417733630673,Pediatria,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Tupi A
Dr(a). Mariana Ramos,"Viela de Fogaça, 4, Floresta",São Paulo,SP,Brasil,94046654,-23.507302225769013,-46.709391203271856,Dermatologia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Floresta
Dr(a). Dra. Clara das Neves,"Largo Camila Aragão, 92, Tupi A",São Paulo,SP,Brasil,34631502,-23.563543491956924,-46.664780803875175,Clínico Geral,"[""Prata"",""Ouro"",""Diamante""]",Tupi A
Dr(a). Yan Melo,"Loteamento de Cavalcanti, 5, Conjunto Jardim Filadélfia",São Paulo,SP,Brasil,50881-046,-23.576258610790575,-46.65246378144966,Clínico Geral,"[""Ouro"",""Diamante""]",Conjunto Jardim Filadélfia
Dr(a). Arthur Vieira,"Alameda de Abreu, 651, Bacurau",São Paulo,SP,Brasil,68721-099,-23.51167352633517,-46.68997891093507,Cardiologia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Bacurau
Dr(a). Olívia Souza,"Jardim Caldeira, 10, Grotinha",São Paulo,SP,Brasil,53845-859,-23.54147885397521,-46.631823273756396,Cardiologia,"[""Ouro"",""Diamante""]",Grotinha
Dr(a). Isis Rios,"Praça da Conceição, 24, Carmo",São Paulo,SP,Brasil,82074-353,-23.544029687304487,-46.72912175724635,Cardiologia,"[""Ouro"",""Diamante""]",Carmo
Dr(a). Srta. Manuella Ferreira,"Vale de da Conceição, 914, Vila Santa Rosa",São Paulo,SP,Brasil,59705-975,-23.516179504959727,-46.655316043105714,Cardiologia,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Vila Santa Rosa
Dr(a). Apollo Ferreira,"Colônia Vieira, 77, Conjunto Providencia",São Paulo,SP,Brasil,94795-881,-23.554247650472742,-46.75332631522416,Clínico Geral,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Conjunto Providencia
Dr(a). Manuella Santos,"Jardim Leão, 388, Vila Nova Cachoeirinha 1ª Seção",São Paulo,SP,Brasil,82949741,-23.501000561513745,-46.794148970718965,Ortopedia,"[""Ouro"",""Diamante""]",Vila Nova Cachoeirinha 1ª Seção
Dr(a). Ana Beatriz da Cruz,"Largo de Garcia, 13, São João Batista",São Paulo,SP,Brasil,23523846,-23.558574077068062,-46.794792784868285,Ortopedia,"[""Diamante""]",São João Batista
Dr(a). Antony Siqueira,"Vereda Monteiro, 73, Nova America",São Paulo,SP,Brasil,81470852,-23.51655421286586,-46.66767998908497,Clínico Geral,"[""Diamante""]",Nova America
Dr(a). Paulo Peixoto,"Núcleo da Conceição, 54, Novo Tupi",São Paulo,SP,Brasil,87336022,-23.51639854885585,-46.63892114798708,Pediatria,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Novo Tupi
Dr(a). Diogo Cirino,"Viela Clarice Cavalcanti, 51, Vila Ouro Minas",São Paulo,SP,Brasil,10846-000,-23.576001534026705,-46.69806620632296,Cardiologia,"[""Diamante""]",Vila Ouro Minas
Dr(a). Henry Barbosa,"Estrada Nunes, 81, Céu Azul",São Paulo,SP,Brasil,33048760,-23.545879085830922,-46.63322716696493,Ortopedia,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Céu Azul
Dr(a). Emilly Araújo,"Via Novaes, 1, Santa Monica",São Paulo,SP,Brasil,95932931,-23.573642329105777,-46.65606685245843,Dermatologia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Santa Monica
Dr(a). Mariana Barros,"Estação Siqueira, 9, Trevo",São Paulo,SP,Brasil,75052623,-23.502571462241352,-46.70785036061202,Ortopedia,"[""Ouro"",""Diamante""]",Trevo
Dr(a). André Sousa,"Praia Gael Cavalcante, 9, Xodo-Marize",São Paulo,SP,Brasil,78487078,-23.571142030881926,-46.709393272095774,Cardiologia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Xodo-Marize
Dr(a). Eduardo Gonçalves,"Vale de Azevedo, 5, Planalto",São Paulo,SP,Brasil,84639-491,-23.51578812812218,-46.749718466930695,Cardiologia,"[""Diamante""]",Planalto
Dr(a). Enrico Cassiano,"Vale Eloá Aparecida, 483, Santo André",São Paulo,SP,Brasil,40010-120,-23.510550591927434,-46.609272925075295,Clínico Geral,"[""Ouro"",""Diamante""]",Santo André
Dr(a). Rafael Gonçalves,"Conjunto de da Mata, 15, Santa Efigênia",São Paulo,SP,Brasil,20938-270,-23.586642237580072,-46.708589880508164,Cardiologia,"[""Diamante""]",Santa Efigênia
Dr(a). Ana Ferreira,"Via Albuquerque, 265, Santa Lúcia",São Paulo,SP,Brasil,47385-695,-23.55426590602811,-46.653106499018264,Pediatria,"[""Ouro"",""Diamante""]",Santa Lúcia
Dr(a). Vinícius Moreira,"Estação Câmara, 15, Marmiteiros",São Paulo,SP,Brasil,13917-034,-23.54760259387523,-46.79153207151042,Dermatologia,"[""Prata"",""Ouro"",""Diamante""]",Marmiteiros
Dr(a). Sra. Isadora Andrade,"Colônia de Macedo, 65, Manacas",São Paulo,SP,Brasil,65864951,-23.557610966666765,-46.74218047133777,Cardiologia,"[""Prata"",""Ouro"",""Diamante""]",Manacas
Dr(a). Srta. Lívia Nogueira,"Via Fogaça, 58, Santa Isabel",São Paulo,SP,Brasil,13706933,-23.58913338150945,-46.7308650870576,Dermatologia,"[""Diamante""]",Santa Isabel
Dr(a). Dr. Vitor Gabriel Marques,"Viaduto Borges, 4, Antonio Ribeiro De Abreu 1ª Seção",São Paulo,SP,Brasil,50510-528,-23.54798318723613,-46.79958725544368,Ortopedia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Antonio Ribeiro De Abreu 1ª Seção
Dr(a). Yan Pastor,"Morro de Nascimento, 145, Itaipu",São Paulo,SP,Brasil,54038397,-23.598756664174427,-46.74254591255375,Ortopedia,"[""Diamante""]",Itaipu
Dr(a). Emanuella Albuquerque,"Morro de Porto, 6, Vila São Geraldo",São Paulo,SP,Brasil,87485499,-23.564230563581045,-46.790206163525895,Dermatologia,"[""Diamante""]",Vila São Geraldo
Dr(a). Dr. Davi Mendes,"Viela Cavalcante, 32, Piratininga",São Paulo,SP,Brasil,07567278,-23.573409125367263,-46.69220644779477,Cardiologia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Piratininga
Dr(a). Theo Nunes,"Avenida de Freitas, 64, São Geraldo",São Paulo,SP,Brasil,35855965,-23.57856688739704,-46.76100559340095,Ortopedia,"[""Prata"",""Ouro"",""Diamante""]",São Geraldo
Dr(a). Dr. Ryan Mendes,"Condomínio Novaes, 37, Aguas Claras",São Paulo,SP,Brasil,88425372,-23.52689279500959,-46.736138578587486,Pediatria,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Aguas Claras
Dr(a). Lavínia da Rocha,"Lagoa Nogueira, 875, Cdi Jatoba",São Paulo,SP,Brasil,12514-800,-23.569603342569348,-46.672006523354014,Clínico Geral,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Cdi Jatoba
Dr(a). Dra. Camila Moreira,"Ladeira Brito, 89, Teixeira Dias",São Paulo,SP,Brasil,10580-688,-23.558849119925686,-46.76768939865801,Ortopedia,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Teixeira Dias
Dr(a). Augusto Albuquerque,"Setor Campos, 55, Silveira",São Paulo,SP,Brasil,07318-035,-23.552221453063222,-46.71422522090241,Ortopedia,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Silveira
Dr(a). Liam Viana,"Aeroporto Costa, 1, São Bento",São Paulo,SP,Brasil,28260-719,-23.55400881487955,-46.632933110106435,Cardiologia,"[""Prata"",""Ouro"",""Diamante""]",São Bento
Dr(a). Olívia Moreira,"Trevo Marques, 67, Gutierrez",São Paulo,SP,Brasil,95024-283,-23.55093008541027,-46.609096150044245,Pediatria,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Gutierrez
Dr(a). Eloah Garcia,"Colônia Rodrigues, 53, Granja Werneck",São Paulo,SP,Brasil,96235970,-23.567455568122814,-46.652931776316336,Cardiologia,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Granja Werneck
Dr(a). Giovanna da Rocha,"Núcleo Costa, 4, Gutierrez",São Paulo,SP,Brasil,56119657,-23.59800426209782,-46.74292574423481,Pediatria,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Gutierrez
Dr(a). Emilly Costa,"Lago de Câmara, 94, Coração De Jesus",São Paulo,SP,Brasil,15075-482,-23.519948065358598,-46.631428913034796,Cardiologia,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Coração De Jesus
Dr(a). Felipe Moraes,"Fazenda Macedo, 57, Jaraguá",São Paulo,SP,Brasil,16181-921,-23.517797739892497,-46.72558143714037,Cardiologia,"[""Prata"",""Ouro"",""Diamante""]",Jaraguá
Dr(a). Ágatha Araújo,"Núcleo Vieira, 64, Esplanada",São Paulo,SP,Brasil,23964407,-23.5693692370181,-46.68564112551305,Cardiologia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Esplanada
Dr(a). Vicente Rezende,"Favela de das Neves, 8, Colégio Batista",São Paulo,SP,Brasil,37701285,-23.54831125729866,-46.69039431058577,Cardiologia,"[""Ouro"",""Diamante""]",Colégio Batista
Dr(a). Cecilia Cavalcante,"Lago Rezende, 23, União",São Paulo,SP,Brasil,42980-554,-23.569788929261225,-46.64483823874768,Cardiologia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",União
Dr(a). Vinícius Cavalcante,"Ladeira Moraes, 44, Vila Piratininga Venda Nova",São Paulo,SP,Brasil,42852370,-23.576155414185354,-46.753954692599365,Dermatologia,"[""Ouro"",""Diamante""]",Vila Piratininga Venda Nova
Dr(a). João Vitor Freitas,"Viela Yuri Abreu, 47, Morro Dos Macacos",São Paulo,SP,Brasil,24609-861,-23.506241840546014,-46.72699443179462,Ortopedia,"[""Ouro"",""Diamante""]",Morro Dos Macacos
Dr(a). Isaque Teixeira,"Praça Araújo, 81, Palmeiras",São Paulo,SP,Brasil,61136424,-23.529878270314573,-46.79864206017488,Ortopedia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Palmeiras
Dr(a). Samuel Pereira,"Sítio da Mata, 56, Vila Aeroporto",São Paulo,SP,Brasil,26346-830,-23.56440721730293,-46.74865033373899,Clínico Geral,"[""Prata"",""Ouro"",""Diamante""]",Vila Aeroporto
Dr(a). Antony Campos,"Vila Gael Barbosa, 39, Palmeiras",São Paulo,SP,Brasil,75366015,-23.516521968975155,-46.65411086830108,Dermatologia,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Palmeiras
Dr(a). Maria Vitória Vieira,"Setor Juan Nunes, 5, Pedreira Padro Lopes",São Paulo,SP,Brasil,83573713,-23.58303596792583,-46.63994002782124,Clínico Geral,"[""Prata"",""Ouro"",""Diamante""]",Pedreira Padro Lopes
Dr(a). Dr. Arthur Moreira,"Trevo Maitê Mendes, 15, Vila Santa Monica 2ª Seção",São Paulo,SP,Brasil,56738-281,-23.51598068573614,-46.721777285552484,Cardiologia,"[""Ouro"",""Diamante""]",Vila Santa Monica 2ª Seção
Dr(a). João Felipe Barbosa,"Via Peixoto, 70, Flavio De Oliveira",São Paulo,SP,Brasil,64957-883,-23.543652309412952,-46.700619658953194,Ortopedia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Flavio De Oliveira
Dr(a). Sr. Emanuel Campos,"Feira Cardoso, 23, Colégio Batista",São Paulo,SP,Brasil,55315-921,-23.57521080768882,-46.75547244035396,Clínico Geral,"[""Prata"",""Ouro"",""Diamante""]",Colégio Batista
Dr(a). Melissa Garcia,"Chácara Moura, 4, Vila Maria",São Paulo,SP,Brasil,31068-596,-23.52560449665934,-46.79239614097566,Cardiologia,"[""Ouro"",""Diamante""]",Vila Maria
Dr(a). Davi Lucas da Mota,"Ladeira Miguel Moraes, 525, Cidade Jardim Taquaril",São Paulo,SP,Brasil,82403870,-23.597330472367595,-46.70081427048109,Clínico Geral,"[""Prata"",""Ouro"",""Diamante""]",Cidade Jardim Taquaril
Dr(a). Isabella Ramos,"Largo Maria Luiza Ferreira, 134, Santa Cruz",São Paulo,SP,Brasil,18336-732,-23.502690052590662,-46.73864043981398,Clínico Geral,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Santa Cruz
Dr(a). Otto Vargas,"Esplanada Aparecida, 15, Jardim Dos Comerciarios",São Paulo,SP,Brasil,22526-855,-23.521032369430472,-46.63805303834114,Cardiologia,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Jardim Dos Comerciarios
Dr(a). Sra. Ana Luiza Correia,"Vale Melo, 996, Marçola",São Paulo,SP,Brasil,62762-752,-23.56496149368078,-46.74083978550307,Clínico Geral,"[""Prata"",""Ouro"",""Diamante""]",Marçola
Dr(a). Ágatha Mendes,"Lago de Rocha, 5, Oeste",São Paulo,SP,Brasil,07431097,-23.58158629213101,-46.798167406791585,Pediatria,"[""Ouro"",""Diamante""]",Oeste
Dr(a). Ana Júlia Almeida,"Residencial Heloisa Pires, 67, Maria Virgínia",São Paulo,SP,Brasil,33929-348,-23.50572769043247,-46.69979942000192,Ortopedia,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Maria Virgínia
Dr(a). Agatha Borges,"Vereda Nunes, 68, Savassi",São Paulo,SP,Brasil,60887631,-23.50211874993624,-46.71348901226349,Clínico Geral,"[""Diamante""]",Savassi
Dr(a). Calebe Nascimento,"Aeroporto Silva, 1, Rio Branco",São Paulo,SP,Brasil,95393-871,-23.555624729370468,-46.78716606127344,Pediatria,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Rio Branco
Dr(a). Sr. Davi Lucca Gonçalves,"Aeroporto de Cassiano, 27, Universo",São Paulo,SP,Brasil,02885876,-23.575032298365674,-46.67983640259132,Pediatria,"[""Diamante""]",Universo
